Longitude,Latitude,YEAR,Date_Time,SEASON,STAGE,R6TFU,AVAILABLE,Trip_id,variable,value
-2.714076,-18.444677,2019,29:00.0,COOL,INCUBATING,1,1,11271,AIRTEMPC,19.380556
-3.061008,-17.316888,2019,31:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,20.1897862
-2.811372,-17.375141,2019,30:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,20.1989669
-2.603823,-17.458872,2019,59:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,19.7944923
-2.423439,-17.564565,2019,31:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,20.0906813
-2.328902,-17.757806,2019,00:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,19.978192
-2.351651,-17.757571,2019,59:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,19.8109493
-2.387784,-17.755762,2019,29:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,19.8185612
-2.403855,-17.772771,2019,59:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,20.5396953
-2.31203,-17.838188,2019,00:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,19.9721812
-2.30751,-17.929148,2019,29:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,19.6520576
-2.259335,-17.976413,2019,59:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,19.5967593
-1.980842,-17.628129,2019,31:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,19.5743732
-2.204739,-17.838886,2019,59:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,20.1679643000001
-2.403173,-17.92756,2019,59:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,19.8569649
-2.372052,-18.001547,2019,00:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,19.2498903
-2.381511,-17.78728,2019,29:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,18.868403
-2.499581,-17.956074,2019,00:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,19.7621362
-2.587776,-18.063352,2019,59:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,19.4712889
-2.553519,-17.758495,2019,31:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,20.2450012
-2.712025,-17.848411,2019,00:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,20.3498735
-3.038297,-17.838639,2019,30:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,20.0706975000001
-3.321224,-17.65942,2019,31:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,19.8679134
-3.52558,-17.22827,2019,00:00.0,COOL,INCUBATING,1,1,11293,AIRTEMPC,19.747827
-1.007794,-19.772667,2019,30:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,19.6417999
-1.10482,-19.837597,2019,00:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,19.6981157
-1.11446,-19.866231,2019,59:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,19.8682388
-1.12844,-19.856304,2019,59:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,19.9339457
-1.310314,-20.134419,2019,59:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,19.7301014
-1.265172,-20.006475,2019,00:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,19.2619376
-1.23225,-19.865947,2019,30:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,19.6800249
-1.309618,-20.03949,2019,30:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,19.5333329
-1.22764,-19.936132,2019,30:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,19.0585143
-1.099973,-19.719823,2019,29:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,20.1040429
-1.339801,-20.032995,2019,59:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,19.1049853
-1.632764,-20.317681,2019,31:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,19.2103733
-1.89039,-20.57263,2019,29:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,19.7104318
-2.316685,-20.507735,2019,00:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,19.5819978
-2.326815,-20.48876,2019,59:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,19.8340841
-2.467659,-20.564732,2019,00:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,19.5209626
-2.442275,-20.411097,2019,31:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,19.8623205
-6.037644,-16.411066,2019,29:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,20.6571357
-5.889537,-15.978604,2019,30:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,20.3568005
-5.895034,-15.953617,2019,00:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,20.2747766
-6.102496,-16.177093,2019,59:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,20.0249043
-6.125656,-16.225692,2019,00:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,20.5028434
-6.107213,-15.982312,2019,00:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,20.4064049
-6.000471,-15.837902,2019,59:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,20.5653847
-6.006296,-15.842139,2019,31:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,20.5760363
-5.84706,-15.924054,2019,29:00.0,COOL,INCUBATING,1,1,11324,AIRTEMPC,20.065744
-6.133182,-16.106575,2017,59:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,22.6161539
-7.34665,-17.046141,2017,00:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,23.2380485000001
-7.205374,-16.453458,2017,46:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,21.6302227
-7.157958,-16.311135,2017,00:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,22.9884102
-7.278969,-16.000455,2017,59:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,22.1901992
-7.500125,-16.060077,2017,00:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,23.1113291
-7.586905,-16.058604,2017,00:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,22.8712067
-7.399395,-15.609725,2017,00:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,23.2575267
-7.40188,-15.642736,2017,00:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,22.8954269
-7.427242,-15.755821,2017,00:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,20.8484695
-7.442307,-15.932222,2017,00:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,22.6694441
-7.471919,-15.934786,2017,00:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,23.1318479
-7.440518,-15.785074,2017,59:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,21.7211922
-7.457816,-15.849261,2017,59:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,20.9289178
-7.294043,-15.578709,2017,00:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,22.8567773
-7.089628,-15.381752,2017,59:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,23.1955332
-7.075583,-15.539641,2017,59:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,22.1620127000001
-6.838597,-15.710589,2017,00:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,23.2410971000001
-6.813436,-15.706389,2017,00:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,22.8875477
-6.361434,-15.195864,2017,00:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,22.8806577
-6.353727,-15.338181,2017,59:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,21.5086383
-6.284183,-15.62212,2017,26:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,22.8364955
-6.083912,-15.748145,2017,00:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,23.6719702
-5.967889,-15.855611,2017,00:00.0,HOT,INCUBATING,1,1,9732,AIRTEMPC,22.7674366
-5.849205,-16.954584,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,22.3930124
-5.886594,-17.107082,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,21.654755
-6.473572,-17.682734,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,22.3689910000001
-6.479559,-17.708129,2017,59:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,22.8311577
-6.449014,-17.703076,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,22.5688278
-6.745686,-18.322731,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,22.3650953
-6.683385,-18.18706,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,22.4453452
-6.831712,-18.4495,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,22.0508749
-6.981184,-18.648938,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,22.8298681
-7.103593,-18.87383,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,22.4599318000001
-7.087885,-18.771045,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,22.8392451
-6.913924,-18.563843,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,21.9099067
-6.75361,-18.697852,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,22.5399439
-6.581836,-20.7641,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,22.5131712
-6.590516,-20.924078,2017,59:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,20.7404035
-6.471872,-20.564053,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,22.7513444000001
-6.345455,-20.39634,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,22.0203035
-6.126255,-20.131032,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,22.7744682
-6.073653,-20.003978,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,21.8270882000001
-6.040413,-19.785595,2017,59:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,20.0332716
-6.028573,-19.809044,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,22.1239556
-5.918868,-19.600822,2017,59:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,21.4749553
-5.903331,-19.828752,2017,59:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,21.4852116
-5.869483,-19.71104,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,21.9469054
-5.88099,-19.69538,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,20.9677468
-5.891557,-19.849032,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,22.8002836
-5.879954,-19.845684,2017,59:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,22.4286395
-5.269966,-16.198187,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,22.6555752
-5.314193,-16.03156,2017,00:00.0,HOT,INCUBATING,1,1,9741,AIRTEMPC,22.825574
-6.819177,-17.476831,2017,59:00.0,HOT,CHICK_REARING,1,1,9751,AIRTEMPC,22.8470676
-6.830514,-17.583601,2017,59:00.0,HOT,CHICK_REARING,1,1,9751,AIRTEMPC,23.1617375
-6.81227,-17.58073,2017,00:00.0,HOT,CHICK_REARING,1,1,9751,AIRTEMPC,22.8431566
-6.8061,-17.577332,2017,59:00.0,HOT,CHICK_REARING,1,1,9751,AIRTEMPC,20.2730508
-8.333559,-21.598623,2017,59:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,21.0235947
-8.336558,-21.598886,2017,00:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,22.525605
-8.340761,-21.594248,2017,46:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,21.2004931
-8.339183,-21.597894,2017,46:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,20.7850484000001
-8.346561,-21.568601,2017,00:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,22.8592413
-7.992536,-19.821103,2017,00:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,19.964693
-7.99078,-19.827937,2017,00:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,22.1633894
-7.997171,-19.832861,2017,00:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,22.8927903
-7.997322,-19.837406,2017,59:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,21.672826
-7.99608,-19.834638,2017,00:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,22.6220456
-8.006816,-19.785162,2017,59:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,20.2644869
-8.006981,-19.664591,2017,00:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,19.9689928
-7.987103,-19.613157,2017,00:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,22.7649243
-7.994177,-19.609972,2017,00:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,20.9208114
-7.771177,-17.867881,2017,59:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,22.7036831
-7.765344,-17.8228,2017,00:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,22.6615451
-6.456569,-15.82599,2017,00:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,22.0187806
-6.425303,-15.813778,2017,00:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,23.2614252
-6.414727,-15.811161,2017,59:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,22.88481
-6.324111,-15.76259,2017,00:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,22.6788719
-6.225881,-15.698073,2017,26:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,22.6232485
-6.194222,-15.654585,2017,00:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,22.5998394
-6.157275,-15.624741,2017,59:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,20.9578822
-6.140438,-15.651474,2017,00:00.0,HOT,CHICK_REARING,1,1,9752,AIRTEMPC,22.7512713
-5.941109,-16.116839,2017,00:00.0,HOT,CHICK_REARING,1,1,9753,AIRTEMPC,22.4677256000001
-5.920439,-16.13576,2017,46:00.0,HOT,CHICK_REARING,1,1,9753,AIRTEMPC,21.6564154
-5.955806,-16.125492,2017,59:00.0,HOT,CHICK_REARING,1,1,9753,AIRTEMPC,19.957882
-5.683995,-15.471218,2017,59:00.0,HOT,CHICK_REARING,1,1,9753,AIRTEMPC,21.1193747
-5.673491,-15.450045,2017,00:00.0,HOT,CHICK_REARING,1,1,9753,AIRTEMPC,22.652311
-5.643889,-15.389837,2017,00:00.0,HOT,CHICK_REARING,1,1,9753,AIRTEMPC,22.7028065
-5.455149,-15.26733,2017,00:00.0,HOT,CHICK_REARING,1,1,9753,AIRTEMPC,23.5144139
-5.7431,-15.683651,2017,00:00.0,HOT,CHICK_REARING,1,1,9754,AIRTEMPC,22.6206218
-5.699558,-15.629885,2017,00:00.0,HOT,CHICK_REARING,1,1,9754,AIRTEMPC,21.9131392
-5.617829,-15.540863,2017,00:00.0,HOT,CHICK_REARING,1,1,9754,AIRTEMPC,22.0210424
-5.566488,-15.508623,2017,00:00.0,HOT,CHICK_REARING,1,1,9754,AIRTEMPC,22.4807139
-5.458884,-15.446134,2017,00:00.0,HOT,CHICK_REARING,1,1,9754,AIRTEMPC,22.9419804
-5.411454,-15.400975,2017,00:00.0,HOT,CHICK_REARING,1,1,9754,AIRTEMPC,22.5855296
-5.528515,-15.452456,2017,00:00.0,HOT,CHICK_REARING,1,1,9754,AIRTEMPC,22.8839034
-5.552252,-15.5082,2017,00:00.0,HOT,CHICK_REARING,1,1,9754,AIRTEMPC,21.476805
-8.279083,-16.451123,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,23.006516
-8.325252,-16.513173,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,22.2900353
-8.526605,-16.620354,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,22.7108687000001
-8.539626,-16.621053,2017,59:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,21.3625552
-9.833094,-17.757478,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,23.5622253
-9.917935,-17.696825,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,22.7486394
-10.122491,-17.94091,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,23.0464128
-10.111182,-17.925628,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,22.9685114
-10.119917,-17.924415,2017,46:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,21.2012189
-10.133284,-17.820389,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,23.7190555
-10.24027,-17.632336,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,22.3850957
-10.364797,-17.832178,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,23.1315245
-10.391201,-17.876443,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,23.3665628
-10.44389,-17.875524,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,21.4706987
-10.655629,-18.096856,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,23.2034658
-10.750612,-18.093765,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,23.3819972
-10.433359,-17.81226,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,23.1273084
-10.408079,-17.786614,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,22.2686129000001
-10.396365,-17.770372,2017,26:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,22.8946789
-10.385804,-17.797244,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,23.5411112
-10.355704,-17.785465,2017,26:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,23.2013817
-10.351264,-17.783375,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,22.52757
-10.332084,-17.774231,2017,46:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,21.1310151
-10.157471,-17.5533,2017,59:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,20.6872065
-10.048611,-17.462335,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,23.5712154
-10.074233,-17.61764,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,22.5676487
-9.758514,-17.313596,2017,59:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,21.6160383
-9.620673,-17.329534,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,22.5614586
-9.67405,-17.645962,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,23.1727589
-9.556952,-17.692411,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,23.1867282
-9.313114,-17.531099,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,23.6817778
-9.294001,-17.481693,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,23.4636073
-7.369635,-15.349387,2017,26:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,22.6788753
-7.283643,-15.264287,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,22.9834553
-7.121366,-15.022077,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,21.292076
-7.044661,-14.917804,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,23.0880416
-7.24283,-15.482993,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,22.8704857
-7.206526,-15.438134,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,23.2973368
-7.154438,-15.309194,2017,59:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,20.9389189
-7.018829,-15.153446,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,22.7856763
-6.917274,-15.237717,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,23.6044710000001
-6.76726,-15.318392,2017,59:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,21.2732931
-6.679105,-15.315729,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,22.6401468
-6.601935,-15.444345,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,22.1958571
-6.577777,-15.553517,2017,00:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,23.4241365
-6.519755,-15.685647,2017,59:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,20.929076
-5.85638,-15.948367,2017,46:00.0,HOT,INCUBATING,1,1,9761,AIRTEMPC,20.9206572000001
-5.893979,-15.840462,2017,59:00.0,HOT,INCUBATING,1,1,9783,AIRTEMPC,21.1536225
-5.866681,-15.755477,2017,00:00.0,HOT,INCUBATING,1,1,9783,AIRTEMPC,22.8221233
-5.829143,-15.876857,2017,59:00.0,HOT,INCUBATING,1,1,9783,AIRTEMPC,21.2962083
-5.817019,-15.919658,2017,00:00.0,HOT,INCUBATING,1,1,9783,AIRTEMPC,21.8256655
-9.304167,-16.261975,2017,59:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,21.9152816
-9.440848,-16.238911,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,23.2997957
-9.449134,-16.247118,2017,59:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,20.9092524
-9.451885,-16.260806,2017,59:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,21.3902488
-9.882472,-16.288024,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,23.2126369
-9.753532,-16.343758,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,23.6087456
-9.598736,-16.417502,2017,46:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,21.5876328
-9.559641,-16.461217,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,23.675428
-9.44512,-16.227675,2017,59:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,21.9457749
-9.437563,-16.345907,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,23.3650949
-9.436695,-16.370342,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,23.093667
-9.496324,-16.347508,2017,59:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,23.349739
-9.520619,-16.309566,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,24.1161483
-10.496974,-16.355573,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,23.6928057
-11.24705,-16.422568,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,22.4469787
-11.300473,-16.459385,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,23.4641628
-11.302285,-16.532496,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,22.7801762
-11.267183,-16.517655,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,23.9686156
-11.314342,-16.537324,2017,46:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,21.7189974
-11.321569,-16.52281,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,23.3885518
-11.334675,-16.555246,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,23.2138947
-11.348662,-16.505783,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,23.8365327
-11.370051,-16.495668,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,23.9102735
-11.25462,-16.383702,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,23.5155368
-9.333116,-15.625214,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,23.3176994
-9.334507,-15.634208,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,22.0123986
-9.280597,-15.671792,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,23.0984291
-8.650215,-16.051963,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,22.1280669
-8.579879,-16.143165,2017,26:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,23.0969579
-7.617707,-15.570458,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,23.1860302
-7.450935,-15.633623,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,22.9135485
-7.284642,-15.673056,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,23.0257867
-5.823493,-15.920089,2017,00:00.0,HOT,INCUBATING,1,1,9784,AIRTEMPC,22.5286905
-6.108142,-15.613847,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,23.0195458
-6.916848,-15.799686,2017,59:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,20.8732321
-6.997475,-15.905288,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,23.1769738
-7.010619,-15.889732,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,22.725599
-7.338583,-16.35577,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,22.4650938
-7.403871,-16.447005,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,22.4941592
-7.896545,-17.320004,2017,59:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,21.7285962
-7.925225,-17.451108,2017,59:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,22.7085863
-7.9488,-17.459624,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,22.9320859
-8.02227,-17.545241,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,22.8398883
-8.35661,-19.077373,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,20.8067638
-8.297536,-19.204613,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,22.7440659
-8.499353,-19.732653,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,22.9180609
-8.54415,-19.86129,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,22.6032357
-8.773686,-21.073644,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,23.2736909
-8.760156,-21.166876,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,22.6595476
-9.585257,-22.978601,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,22.5239307000001
-9.025655,-20.837132,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,23.3435246
-9.067675,-20.925146,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,22.2745949
-8.979301,-20.677592,2017,59:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,21.4499616
-8.940603,-20.589242,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,23.2116958
-8.315714,-18.594585,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,22.5526601
-8.255876,-18.455221,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,22.5359193
-8.306632,-18.505157,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,22.1167979
-9.600804,-21.073832,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,22.5192939
-9.645525,-21.209401,2017,00:00.0,HOT,INCUBATING,1,1,9792,AIRTEMPC,23.1112197000001
